first,second,gcd
1100101000010011,1010001011011100,0000000000000001
0111111110101000,0000111111001011,0000000000000001
0000001111011101,1100001001101101,0000000000000001
1010101001110100,1010100101100100,0000000000000100
1010110100101111,1001111001101110,0000000000000001
0001001101001001,1011000101101011,0000000000000001
0000010011001011,0101011110110010,0000000000000001
0001001001011010,0011110000111010,0000000000000010
0111110101001011,0000010111101000,0000000000000001
0101011010101110,0111100111100011,0000000000000001
1101110110010111,1101110001111111,0000000000000001
0010000001111101,1101000110000001,0000000000000001
1010001010110011,0011001010000110,0000000000000001
0101001011101001,0100000111100001,0000000000000101
1000101011101000,1101100110110010,0000000000001010
1010101011110011,1111000101001110,0000000000000001
1100110111011111,0101110011000101,0000000000000001
0000010001110011,0101100100011001,0000000000000001
0001001111101100,1011010000000001,0000000000000001
1001000011111101,0100011101110111,0000000000000001
1111100101101111,0011011111110001,0000000000000001
1101000100100111,0100110010111000,0000000000000001
0111010010100111,1110110010110111,0000000000000001
1011011111110010,0011101101001110,0000000000000010
1010111000001001,1111111001111101,0000000000000001
1111100000000111,1001010011111010,0000000000000001
1000100100011010,1110111010000101,0000000000000111
0000100010001100,1011110111000101,0000000000000001
1000111110011000,0011111111001001,0000000000000001
0010000110000010,0111010101011001,0000000000000001
0011100100111100,0111001010100111,0000000000000001
1011011001111100,1001110100110111,0000000000000001
0000001000010010,0010011101110011,0000000000000001
0010001111000011,1011101010001011,0000000000000101
0011001100110111,0000101100001101,0000000000000001
0011101101111111,1101110001101111,0000000000000001
0000011001101000,0000011000100100,0000000000000100
1110110001011110,1110110000101010,0000000000000010
0100111010100011,1011001110010101,0000000000000001
1000011001111011,0010011010000001,0000000000000001
1110111010100000,1100100111101100,0000000000000100
0100100001101100,1100110100010010,0000000000000010
1000100000000001,0010010010101110,0000000000000001
1111100100101111,0101010110110100,0000000000000001
1110011100010000,0011111011010111,0000000000000001
1010101111000000,0001011010001110,0000000000000010
0001100101101000,1001100111111101,0000000000000001
1001110101100110,1110001010010000,0000000000000010
0101010101000011,1000000001101000,0000000000000001
1101010001001011,0010100110011011,0000000000000001
1011000110110000,0011100001011111,0000000000000001
1010010010110001,1011101100100101,0000000000000001
0111111110111110,0111111101101011,0000000001010011
1001110010011110,0110110100001011,0000000000000001
0101000011100100,0101010111010110,0000000000000010
1100111100100011,1100000000000110,0000000000000001
0111001101011100,0001000000110111,0000000000000001
1000011101001100,1011101011101110,0000000000000010
0010001001011000,1110110110000000,0000000000001000
0000101010001111,1011001110111110,0000000000000011
1010101010101100,0110101110010101,0000000000000001
0110101110110011,1010101010101011,0000000000000001
0011110010111001,0111111110000000,0000000000000101
1000111000100000,0100110010010101,0000000000000011
0011010101110010,1010111101110101,0000000000000001
0111110000101100,1101111010010101,0000000000000001
0110001100001010,0100110011100011,0000000000000001
1000001100010000,0101001001101110,0000000000000110
0011101101011101,0100110001100010,0000000000000001
1111001011100100,0011011100010111,0000000000000001
0000011100111110,0110001100000011,0000000000000011
0001111101100011,1101100110010010,0000000000000001
0110100000010001,0110111001001011,0000000000000001
1101100010111001,0101110111001010,0000000000000001
1100010010001001,0010111100000100,0000000000000011
0000110000101101,0100001000101001,0000000000000001
1011011100011100,1111111100110100,0000000000000100
0101101011011110,0010000011000001,0000000000000011
1001111110001011,1111000100001010,0000000000000001
1000111000010110,0111101000011111,0000000000000001
1110010111001010,1001110111000111,0000000000000001
0110000100101010,0100101010001000,0000000000000010
0011111010100110,0111001001110001,0000000000000001
0011011111101000,1101010000110000,0000000000001000
0110111011011111,1101111001110110,0000000000000001
0001010110101101,1010100000010111,0000000000000001
1010001101001010,1001100011000111,0000000000000011
1101110111111110,1111110110011101,0000000000000101
0010100110111001,1100000110101001,0000000000001011
0100100010110010,0111011100111001,0000000000000001
0100000110010111,0110010110101100,0000000000000011
1110111000011101,1010011001000011,0000000000000001
1000010110010001,1111111110001111,0000000000000001
0100000010010011,0111010000100000,0000000000000001
1011110100001011,0110010100101110,0000000000000001
1011000010000110,1001111111001110,0000000000001010
0110001101110101,1001100001001000,0000000000000001
1111011101111000,1000111100001000,0000000000001000
0101111111011001,0001010010000001,0000000000000001
1001101010110110,1001100010101001,0000000000010101
0111110011111110,1011001001010001,0000000000000001
1110010010010010,0000101100010010,0000000000000010
1101011000001001,1010100101101011,0000000000000001
0101011000011110,1100001100100000,0000000000000010
1011000101011000,0100101000000011,0000000000000001
1011011110100010,0010110101110111,0000000000000001
1001110010100011,0100100000111100,0000000000000001
0110101110101011,0110011111010100,0000000000000001
0011111011110011,1000100111110000,0000000000000001
1111000001111101,1011101000001010,0000000000000001
1000111100000110,0111100001011110,0000000000000010
1011100101011001,0110101101010100,0000000000000001
0011111010111100,0101001110001110,0000000000001010
1001101000110100,0100101110110110,0000000000000010
1110001110000001,1011001010100011,0000000010001011
1001101100100010,1010111111111011,0000000000000011
1011000011111110,0010100111000111,0000000001110011
1100010011111001,0000001000011011,0000000000000001
1100100100010100,0111101000101001,0000000000000001
0000000101001101,1010100101010101,0000000000000001
0000001011111000,0001001111011101,0000000000000101
1010000110010010,0011101000110000,0000000000000010
0100111011001011,1100010011001101,0000000000000001
0011011010101010,0000111101101011,0000000000000001
1011011000000100,0110001111110100,0000000000000100
1111011001101110,1000110001010101,0000000000000001
0101000101101111,0110001001110111,0000000000000001
1111010100010011,1100000100001100,0000000000000001
0111000011100110,0110111001110111,0000000000000001
1100001001110010,0000001110101100,0000000000000010
1011101100110011,1001001001011100,0000000000010001
0010100000101111,0000001001010000,0000000000000001
0011100011110110,1100111000011001,0000000000000001
0100101001001100,1000000000011110,0000000000000010
1001000111101001,0011111110011101,0000000000000001
1100101011101011,1001010110010010,0000000000000111
0000101010000101,1100110010100100,0000000000000001
0011111100001001,0100110010100001,0000000000000011
0110111010101001,0010011101000110,0000000000000001
1111000111011110,0101011110111101,0000000000000001
0011000010000001,0010011000010101,0000000000000001
0110101110010111,1000110010110001,0000000000000001
0010110110011001,0101110111010111,0000000000000001
0110100001101100,0010010110001011,0000000000000001
1001100000000001,0001011011010101,0000000000000111
1001001011100001,1111110110011001,0000000000000001
0000010111100010,1011101011101000,0000000000000010
1110011011001111,0111000111100001,0000000000000001
1000111110011111,0010001001101000,0000000000000001
0101010100110111,0010010101110110,0000000000000101
0111000101010100,0101101100001010,0000000000000010
0011110101110111,0111110100010110,0000000000000011
0011101011010011,0101100100001000,0000000110010111
0001111011110011,0100011101000100,0000000000000001
0101010110111100,1000010001100001,0000000000000001
1011000010000001,0100100110011110,0000000000000001
1111001110100010,0011010001001011,0000000000001011
1000000110011011,0110010101101111,0000000000000001
0010011110001101,0101010000100111,0000000000000011
0111000000011000,1010011011111100,0000000000000100
0100011110101100,1101001000011101,0000000000000001
1010111110110001,0110001011010111,0000000000000001
1110011100000011,1100100000010001,0000000000000001
1111011001001111,1001001001000111,0000000000000001
1111111000100010,1100011011001101,0000000000000001
0010000001111101,0010001001101000,0000000000000001
0101000010000001,1100111100010001,0000000000000001
0011110000100110,1001011011000111,0000000000000001
1011110111001011,0000100100011001,0000000000000001
1100000011111000,1011011111011011,0000000000000001
1001101100101111,1110000000000111,0000000000000001
0110100110000101,0011111110001010,0000000000000001
1111011001101101,0000100101000000,0000000000100101
0010100111100101,1101101011011110,0000000001000001
1101101100101101,1101100011101000,0000000000000001
0000111111101011,1101010110100110,0000000000000001
1010001110100101,1000000000011111,0000000000000001
0101010010001010,0000100111100000,0000000000000010
0011100001111011,0011100111111101,0000000000000001
1001011110011100,0110010100110100,0000000000000100
0000011111101111,0010110011100100,0000000000000001
0111100011110100,1101110110100101,0000000000000001
0100010110101010,0010000011110100,0000000001001010
0001111001111110,1000101010001111,0000000000000001
0011010110010100,1111111110111111,0000000000000001
0110010111111000,0100100100011111,0000000000000001
1100000010111111,0101000100011010,0000000000000111
1001001100001000,0000000011010000,0000000000001000
1000010101100110,1011111010001011,0000000000000001
0010001011110000,0001111000101000,0000000000001000
1001010100100100,0111101100010110,0000000011100110
1011010011111010,0011111110010110,0000000000000010
0011101010100110,1100101101011010,0000000000000010
1001001111011010,1000101010111010,0000000000000010
1100111001101011,0010110100111111,0000000000000001
0100111100101010,1011000111100110,0000000000000010
1100101100011110,0000111001011100,0000000000000010
0001101101010010,0101001101110001,0000000000000001
1110101111100000,0111100010110011,0000000000000001
1010011011010101,0010001001011010,0000000000000001
1001100010110100,1011101101011101,0000000000000001
1111101111110010,0110100101111000,0000000000000010
1101001001001111,1011110000110011,0000000000000001
1111010010110101,1101111001011101,0000000000110111
0001001110101110,0000110110111101,0000000000000001
0001110111101110,0110111001010001,0000000000000001
1111111100010001,0111111110010101,0000000000000001
0100010110000010,1010001110011100,0000000000000010
0010100001010000,0111011100100010,0000000000000110
1001100000010111,1001011010100111,0000000000000001
0000101111100111,0101001110100001,0000000000000001
0001010110001000,0001100011010001,0000000000000001
0000101000110100,1010011110000011,0000000000000001
0000011111101101,1100101011000001,0000000000000001
1111011110110010,0101001010101011,0000000000000001
0000011011111001,0000100110101101,0000000000000001
1101000010100101,0001111010011110,0000000000000001
